search_terms,additional_data,merchant_name
"[""truly""]","{""latitude"": ""32.9367755"", ""store_id"": ""8929693c-8d2f-5aa3-841d-1dead692ad19"", ""longitude"": ""-117.1082105""}",Uber Eats - 7-Eleven (12010 SCRIPPS HIGHLANDS)
"[""truly""]","{""latitude"": ""48.24027"", ""store_id"": ""282f2997-ae46-5e48-93bb-7710e6628d1d"", ""longitude"": ""-122.35152""}",Uber Eats - Rite Aid (26817 88Th Avenue Nw)
"[""truly""]","{""latitude"": ""35.36745"", ""store_id"": ""a02c82df-8ecf-4831-bc40-28bcf7d3d2d9"", ""longitude"": ""-120.8437143""}",Uber Eats - Rite Aid (740 Quintana Rd)
"[""truly""]","{""latitude"": ""42.4618326"", ""store_id"": ""eee799ab-e48b-54fc-9c34-9cbffedee602"", ""longitude"": ""-83.0550264""}",Uber Eats - 7-Eleven (4880 E 9 MILE RD)
"[""truly""]","{""latitude"": ""47.6722008"", ""store_id"": ""2615d57d-be3e-57f1-8194-01981764e45d"", ""longitude"": ""-117.3951474""}","Uber Eats - Safeway Beer, Wine & Spirits (933 E Mission Ave)"
"[""truly""]","{""latitude"": ""42.9194249"", ""store_id"": ""fd632409-761b-5e12-8e4e-0f6570edebe9"", ""longitude"": ""-78.7938853""}",Uber Eats - Rite Aid (2401 Genesee Street)
"[""truly""]","{""latitude"": ""47.1680711"", ""store_id"": ""f3176e1f-e2ff-5db6-b8c1-dc640770debf"", ""longitude"": ""-122.1446818""}",Uber Eats - Rite Aid (21302 State Route 410 East)
"[""truly""]","{""latitude"": ""47.6524636"", ""store_id"": ""8b6b8a2f-894c-57b1-9f98-f6f91dd640be"", ""longitude"": ""-122.6885268""}","Uber Eats - Safeway Beer, Wine & Spirits (2890 Nw Bucklin Hill Rd)"
"[""truly""]","{""latitude"": ""44.08399"", ""store_id"": ""1e708b14-f6e3-5ffb-a40e-dffd8a6bdab4"", ""longitude"": ""-123.16825""}",Uber Eats - Rite Aid (1970 Echo Hollow Road)
"[""truly""]","{""latitude"": ""33.01683947933552"", ""store_id"": ""919112b3-2d04-5d4a-9578-a1c6d189ac4c"", ""longitude"": ""-96.68180437301929""}",Uber Eats - METRO LIQUORS
"[""truly""]","{""latitude"": ""47.2696888"", ""store_id"": ""e6853290-b03d-5a61-bbfb-51da5e924fd2"", ""longitude"": ""-122.488212""}","Uber Eats - Safeway Beer, Wine & Spirits (2411 N Proctor St)"
"[""truly""]","{""latitude"": ""28.4069737"", ""store_id"": ""c8d8c0ec-af9d-50f0-b3f9-fadd97589eea"", ""longitude"": ""-81.4494517""}",Uber Eats - Saucey (5434 Central Florida Parkway)
"[""truly""]","{""latitude"": ""30.2273545"", ""store_id"": ""bb959546-41a4-592d-9938-39918563bd1e"", ""longitude"": ""-93.1956478""}",Uber Eats - SUNSHINE LIQUOR PLUS
"[""truly""]","{""latitude"": ""46.24031"", ""store_id"": ""1bb8dfa0-9a4c-5571-ad40-a6d35dba9635"", ""longitude"": ""-119.11881""}","Uber Eats - Albertsons Beer, Wine & Spirits (1330 N 20th Ave)"
"[""truly""]","{""latitude"": ""41.1195856"", ""store_id"": ""c6967831-20c2-5152-b508-984e30058a94"", ""longitude"": ""-73.9425006""}",Uber Eats - Rite Aid (133 Route 303)
"[""truly""]","{""latitude"": ""39.4629212"", ""store_id"": ""0a2b427a-71d1-5430-974c-c867917a502e"", ""longitude"": ""-75.044298""}",Uber Eats - Vineland Discounts Liquor
"[""truly""]","{""latitude"": ""45.4075667"", ""store_id"": ""35b8734a-fbc8-597f-b069-c4b18a2dd1dd"", ""longitude"": ""-122.7244019""}",Uber Eats - Rite Aid (16390 Boones Ferry Road)
"[""truly""]","{""latitude"": ""46.2137029"", ""store_id"": ""299123e4-322a-52ab-91a8-511dbfde5717"", ""longitude"": ""-119.192778""}","Uber Eats - Safeway Beer, Wine & Spirits (5204 W Clearwater Ave)"
"[""truly""]","{""latitude"": ""40.78168"", ""store_id"": ""265a17a0-542d-5c87-b45e-018beec019ef"", ""longitude"": ""-73.2485""}",Uber Eats - Saucey (727 Suffolk Ave)
"[""truly""]","{""latitude"": ""34.92113"", ""store_id"": ""7b41e2e4-7da6-5c17-97ff-e051c62c661f"", ""longitude"": ""-120.43559""}",Uber Eats - 7-Eleven (2164 S BROADWAY)
"[""truly""]","{""latitude"": ""26.11618"", ""store_id"": ""309f3e1e-998a-5caa-98d9-6eb64fccbc84"", ""longitude"": ""-81.75535""}",Uber Eats - REBEL Convenience Stores (4171 Tamiami Trail E)
"[""truly""]","{""latitude"": ""28.61221"", ""store_id"": ""5a6d303c-5294-5eb9-845f-c2ff1dc801cb"", ""longitude"": ""-96.64327""}",Uber Eats - 7-Eleven (1800 STATE HWY 35)
"[""truly""]","{""latitude"": ""40.7447921"", ""store_id"": ""4ff95e28-bad1-4dc2-8ca8-443296e2d944"", ""longitude"": ""-73.9036859""}",Uber Eats - Rite Aid (60-26 Woodside Avenue)
"[""truly""]","{""latitude"": ""40.8469871"", ""store_id"": ""ca488855-53cb-4262-a88a-3cd635ed2556"", ""longitude"": ""-73.8590829""}",Uber Eats - Rite Aid (911 Morris Park Avenue)
"[""truly""]","{""latitude"": ""46.57839"", ""store_id"": ""dc076602-f12c-5154-a255-ab3d4f85abf7"", ""longitude"": ""-120.48874""}","Uber Eats - Safeway Beer, Wine & Spirits (905 E Meade Ave)"
"[""truly""]","{""latitude"": ""48.0510346"", ""store_id"": ""10526b5e-7ddb-523e-9d84-5f13f2b5a30a"", ""longitude"": ""-122.1791692""}","Uber Eats - Albertsons Beer, Wine & Spirits (301 Marysville Mall #60)"
"[""truly""]","{""latitude"": ""33.2398188"", ""store_id"": ""9ad737d4-210f-5c27-ab1b-fb8b56028fc3"", ""longitude"": ""-86.8188752""}",Uber Eats - Alabaster Bottle Shoppe
"[""truly""]","{""latitude"": ""47.635068"", ""store_id"": ""18f79e5a-d45f-5adb-bc41-3dada8e129f0"", ""longitude"": ""-122.5194736""}","Uber Eats - Safeway Beer, Wine & Spirits (253 High School Rd Ne)"
"[""truly""]","{""latitude"": ""38.00529"", ""store_id"": ""cd067613-fcc7-4597-964c-a15e15ee301d"", ""longitude"": ""-122.54245""}",Uber Eats - Rite Aid (1500 Northgate Dr)
"[""truly""]","{""latitude"": ""33.8336437"", ""store_id"": ""97caa34c-04f7-5cc1-8a88-dcdf683c5d15"", ""longitude"": ""-118.0368326""}",Uber Eats - A4 Liquor
"[""truly""]","{""latitude"": ""47.7791322"", ""store_id"": ""41babe37-86bd-5c15-b0b1-8bcd73754fc3"", ""longitude"": ""-122.2204958""}","Uber Eats - Safeway Beer, Wine & Spirits (24040 Bothell Everett Hwy)"
"[""truly""]","{""latitude"": ""47.6257606"", ""store_id"": ""305d83b1-2a00-5342-94b1-379abe91b852"", ""longitude"": ""-122.1545161""}","Uber Eats - Safeway Beer, Wine & Spirits (1645 140th Ave NE)"
"[""truly""]","{""latitude"": ""47.1521285"", ""store_id"": ""febefe37-7e6d-5ac6-afea-a6d8f3db2a80"", ""longitude"": ""-122.3556562""}","Uber Eats - Safeway Beer, Wine & Spirits (11501 Canyon Rd E)"
"[""truly""]","{""latitude"": ""33.9191752"", ""store_id"": ""2a0a3992-f566-48c5-b4da-3fac4fb0f597"", ""longitude"": ""-118.0735852""}",Uber Eats - Rite Aid (12319 Norwalk Blvd)
"[""truly""]","{""latitude"": ""34.0974971"", ""store_id"": ""5771f16d-d608-40ce-9cd9-1afa01c6880b"", ""longitude"": ""-118.3618556""}",Uber Eats - Rite Aid (7900 W Sunset Blvd.)
"[""truly""]","{""latitude"": ""47.7590259"", ""store_id"": ""1a424862-3541-5bf3-91e1-def23a92ba3e"", ""longitude"": ""-122.2477315""}","Uber Eats - Safeway Beer, Wine & Spirits (6850 NE Bothell Way)"
"[""truly""]","{""latitude"": ""33.8803005"", ""store_id"": ""1d0194ec-4c55-50ca-a04a-b745b261f1d5"", ""longitude"": ""-84.3207887""}",Uber Eats - Grapes & Grains Wine & Spirits (Peachtree Rd)
"[""truly""]","{""latitude"": ""46.2943256"", ""store_id"": ""5af9ea77-5222-5bf5-8f60-33f61b756ce9"", ""longitude"": ""-119.2747645""}",Uber Eats - Rite Aid (1549 George Washington Way)
"[""truly""]","{""latitude"": ""44.0692372"", ""store_id"": ""126f1fa4-8096-5236-9140-aaed6559d576"", ""longitude"": ""-121.3016447""}",Uber Eats - Rite Aid (1900 Ne 3Rd Street Suite 111)
"[""truly""]","{""latitude"": ""42.69678"", ""store_id"": ""65322a73-070e-54a8-825e-205c3264ad5b"", ""longitude"": ""-78.98825""}",Uber Eats - Rite Aid (6939 Erie Road)
"[""truly""]","{""latitude"": ""42.88192"", ""store_id"": ""dfe13657-c418-5298-ac0f-0ad0443b664a"", ""longitude"": ""-78.75315""}",Uber Eats - Rite Aid (2561 Union Road)
"[""truly""]","{""latitude"": ""47.1663829"", ""store_id"": ""58afdd81-b303-53bc-bf8a-40e183aad595"", ""longitude"": ""-122.1455207""}","Uber Eats - Safeway Beer, Wine & Spirits (21301 Hwy 410)"
"[""truly""]","{""latitude"": ""45.0808366"", ""store_id"": ""694b4d61-b887-5b67-bdaf-0fd6dbf34f57"", ""longitude"": ""-93.0577808""}","Uber Eats - Cub Beer, Wine & Spirits (1059 Meadowlands Dr)"
"[""truly""]","{""latitude"": ""38.631718055524075"", ""store_id"": ""ac88f3e4-96fc-56d3-98b3-aebda8fd1087"", ""longitude"": ""-78.77581816028822""}",Uber Eats - 7-Eleven (325 SOUTH MAIN ST)
"[""truly""]","{""latitude"": ""47.8924964"", ""store_id"": ""e10012c2-7d3a-5fe4-ab63-4d1d0835da98"", ""longitude"": ""-122.2879836""}",Uber Eats - Rite Aid (11700 Mukilteo Speedway # 500)
"[""truly""]","{""latitude"": ""35.77601"", ""store_id"": ""cd785e51-3018-5e2c-9c0a-207eff19e40b"", ""longitude"": ""-119.23115""}",Uber Eats - Rite Aid (1809 CECIL AVENUE)
"[""truly""]","{""latitude"": ""47.7534861"", ""store_id"": ""7a565edc-ecaf-5806-924d-b9d5d3deb306"", ""longitude"": ""-122.1505184""}",Uber Eats - Rite Aid (14035 Ne Woodinville-Duvall)
"[""truly""]","{""latitude"": ""42.908729"", ""store_id"": ""51bc1a3f-d056-504a-9b52-b63537d7c32f"", ""longitude"": ""-78.8775717""}",Uber Eats - Rite Aid (424 Elmwood Ave.)
"[""truly""]","{""latitude"": ""43.23435"", ""store_id"": ""49d3633b-3ca5-58e3-afc1-cbe2a4965409"", ""longitude"": ""-123.37473""}",Uber Eats - Rite Aid (1430 Nw Garden Valley Blvd)
"[""truly""]","{""latitude"": ""43.12057"", ""store_id"": ""ee16d621-e46c-54c9-a3c8-6d1364c6655e"", ""longitude"": ""-75.29408""}",Uber Eats - Rite Aid (141 Oriskany Boulevard)
"[""truly""]","{""latitude"": ""43.5946281"", ""store_id"": ""b22620df-6119-5989-8660-685450ac5ea2"", ""longitude"": ""-116.2132747""}",Uber Eats - Rite Aid (1100 Vista Avenue)
"[""truly""]","{""latitude"": ""44.026481"", ""store_id"": ""244c1f1a-b8ba-5434-902b-a61df0fb89cf"", ""longitude"": ""-123.0935771""}",Uber Eats - Rite Aid (57 West 29Th Avenue)
"[""truly""]","{""latitude"": ""42.90476"", ""store_id"": ""f0a3937b-d4bb-5bcd-97e6-df9a5ad7514f"", ""longitude"": ""-77.29336""}",Uber Eats - Rite Aid (539 North Main Street)
"[""truly""]","{""latitude"": ""45.5019708"", ""store_id"": ""4780fe7d-0798-5d61-9f2b-7458da747fb3"", ""longitude"": ""-122.8060043""}",Uber Eats - Rite Aid (12575 Sw Walker Road)
"[""truly""]","{""latitude"": ""33.4808306"", ""store_id"": ""2483b4e2-02ef-5540-9de3-2048e0275a4e"", ""longitude"": ""-86.7877326""}",Uber Eats - Toddies Package Store (28th Avenue South)
"[""truly""]","{""latitude"": ""42.1624117"", ""store_id"": ""1a041c84-15b0-59e0-94da-283ef2de8984"", ""longitude"": ""-87.9207467""}",Uber Eats - Saucey (20606 Milwaukee Ave)
"[""truly""]","{""latitude"": ""47.0390875"", ""store_id"": ""163f4f0f-5df4-52f3-95df-12a39de89965"", ""longitude"": ""-122.7997583""}","Uber Eats - Safeway Beer, Wine & Spirits (6200 Pacific Ave Se)"
"[""truly""]","{""latitude"": ""35.84911"", ""store_id"": ""000830fc-b4b1-518d-99de-bb65a47999eb"", ""longitude"": ""-77.04992""}",Uber Eats - Speedway (800 E BOULEVARD)
"[""truly""]","{""latitude"": ""42.83945"", ""store_id"": ""59512c89-fe1b-543f-b1ba-9ed771988d13"", ""longitude"": ""-78.8242""}",Uber Eats - Rite Aid (2175 South Park Avenue)
"[""truly""]","{""latitude"": ""34.1941764"", ""store_id"": ""a65dfa2a-3eab-5b62-b0bb-b2f6c57babe2"", ""longitude"": ""-84.4460331""}",Uber Eats - Uncle Jack's Spirits
"[""truly""]","{""latitude"": ""41.5048383"", ""store_id"": ""9ccb81f2-47f8-5fad-96f2-66c9fa3a8f68"", ""longitude"": ""-73.969514""}",Uber Eats - Rite Aid (320 Main Street)
"[""truly""]","{""latitude"": ""40.878493"", ""store_id"": ""453b2fe8-955f-4683-9357-eeac6b48e7bb"", ""longitude"": ""-73.9175636""}",Uber Eats - Rite Aid (21B Knolls Crescent)
"[""truly""]","{""latitude"": ""38.43405"", ""store_id"": ""5da6711c-a21c-41fd-9dae-d68458d1318b"", ""longitude"": ""-122.69001""}",Uber Eats - Rite Aid (1551 Farmers Ln)
"[""truly""]","{""latitude"": ""42.4415732"", ""store_id"": ""37fdc12f-dccf-5c47-91bd-2e5389bfad0b"", ""longitude"": ""-71.0306385""}",Uber Eats - Saucey (619 Broadway)
"[""truly""]","{""latitude"": ""42.45151"", ""store_id"": ""7ee2c3d0-651c-5dce-a98c-2a9b5cb00e11"", ""longitude"": ""-70.96184""}",Uber Eats - Saucey (702 Lynnway)
"[""truly""]","{""latitude"": ""46.40065"", ""store_id"": ""b568f352-0b55-5faa-9742-65cccb873a0a"", ""longitude"": ""-117.00444""}",Uber Eats - Rite Aid (1904 19Th Avenue)
"[""truly""]","{""latitude"": ""33.6635157"", ""store_id"": ""82b20f2f-9559-4599-b236-54458bc37f8e"", ""longitude"": ""-117.8264145""}",Uber Eats - Rite Aid (18112 Culver Drive)
"[""truly""]","{""latitude"": ""33.10033"", ""store_id"": ""0e97fc56-4187-5cdb-a8dc-608c30e98132"", ""longitude"": ""-96.69587""}",Uber Eats - Saucey (1205 West McDermott Dr)
"[""truly""]","{""latitude"": ""42.85791"", ""store_id"": ""dc587d64-c483-53be-8036-56084ca0ecb1"", ""longitude"": ""-77.00109""}",Uber Eats - Rite Aid (420 Hamilton Street)
"[""truly""]","{""latitude"": ""47.8224013"", ""store_id"": ""26bec93b-783c-5ddc-9ad9-913ff150afde"", ""longitude"": ""-122.316615""}","Uber Eats - Safeway Beer, Wine & Spirits (19500 Hwy 99 Suite 110)"
"[""truly""]","{""latitude"": ""36.8010016"", ""store_id"": ""694515d6-7140-58d1-8cad-0654ec63dc4b"", ""longitude"": ""-76.0998538""}",Uber Eats - Rite Aid (1177 South Rosemont Road)
"[""truly""]","{""latitude"": ""25.7643085"", ""store_id"": ""fc0dd3a9-f204-502a-b210-2872340ede9c"", ""longitude"": ""-80.2724115""}",Uber Eats - Farm Stores (Coral Gables)
"[""truly""]","{""latitude"": ""45.5269673"", ""store_id"": ""e9df31ac-e10d-5c27-aa28-8fd5fa784ed7"", ""longitude"": ""-122.4766768""}",Uber Eats - Rite Aid (514 NE 181st Avenue)
"[""truly""]","{""latitude"": ""47.671769"", ""store_id"": ""e54989c2-fa0e-5c0a-8de9-dbfbaa5e2571"", ""longitude"": ""-122.1100177""}","Uber Eats - Safeway Beer, Wine & Spirits (17246 Redmond Way)"
"[""truly""]","{""latitude"": ""46.048856"", ""store_id"": ""a56315c4-ec45-542c-90c8-4725265ba651"", ""longitude"": ""-118.347712""}","Uber Eats - Safeway Beer, Wine & Spirits (1600 Plaza Way)"
"[""truly""]","{""latitude"": ""33.219055"", ""store_id"": ""ca1baf1f-6027-4fdf-9fb4-1889d6778b7f"", ""longitude"": ""-117.2247311""}",Uber Eats - Rite Aid (1363 E Vista Way)
"[""truly""]","{""latitude"": ""43.05509"", ""store_id"": ""8473f41b-7e2f-58df-be75-b5623687fb0c"", ""longitude"": ""-74.34193""}",Uber Eats - Rite Aid (172 North Main Street)
"[""truly""]","{""latitude"": ""47.5415"", ""store_id"": ""67a39a7c-5401-56ec-bdd0-a69b68e43311"", ""longitude"": ""-122.04846""}","Uber Eats - Safeway Beer, Wine & Spirits (735 NW Gilman Blvd)"
"[""truly""]","{""latitude"": ""40.85664"", ""store_id"": ""4a104003-8f17-534c-8bae-783501f834c9"", ""longitude"": ""-73.90536""}",Uber Eats - Saucey (2175A Jerome Ave)
"[""truly""]","{""latitude"": ""43.6676814"", ""store_id"": ""3ab3870c-0bd7-5be1-bba8-45d7b6a2281e"", ""longitude"": ""-116.2761405""}",Uber Eats - Rite Aid (7020 West State Street)
"[""truly""]","{""latitude"": ""34.1340562"", ""store_id"": ""e4708ad3-9e91-4b1e-829c-d0d717074220"", ""longitude"": ""-117.6148849""}",Uber Eats - Rite Aid (8760 19Th St)
"[""truly""]","{""latitude"": ""40.5447032"", ""store_id"": ""f9ea5044-aedc-45dd-a3bf-0d798f2f6444"", ""longitude"": ""-74.1607052""}",Uber Eats - Rite Aid (43-68 Amboy Road)
"[""truly""]","{""latitude"": ""47.2999"", ""store_id"": ""03c5fb0e-268a-5f0d-bba4-e99abb308a52"", ""longitude"": ""-122.36179""}","Uber Eats - Safeway Beer, Wine & Spirits (2109 SW 336th St)"
"[""truly""]","{""latitude"": ""47.4181015"", ""store_id"": ""1d3a9d46-7cc5-5863-b6e8-62810e4bf74c"", ""longitude"": ""-122.1955875""}","Uber Eats - Rite Aid (20518 108Th Ave.,Se)"
"[""truly""]","{""latitude"": ""36.07342"", ""store_id"": ""eedb19b5-49a3-4810-a69d-eb5c678a5cc7"", ""longitude"": ""-119.01746""}",Uber Eats - Rite Aid (66 W Morton Ave)
"[""truly""]","{""latitude"": ""47.2067825"", ""store_id"": ""00493c47-99af-5a4b-999f-80147b60afda"", ""longitude"": ""-122.4409568""}","Uber Eats - Safeway Beer, Wine & Spirits (707 S 56th St)"
"[""truly""]","{""latitude"": ""36.9519114"", ""store_id"": ""60cdcb16-da4d-5e07-919e-e1e2e8f30e1c"", ""longitude"": ""-76.5326857""}",Uber Eats - Rite Aid (13554 Carrollton Blvd)
"[""truly""]","{""latitude"": ""42.06046"", ""store_id"": ""23ff958f-fb6f-5d8e-9068-af6567226290"", ""longitude"": ""-76.81151""}",Uber Eats - Rite Aid (1000 Pennsylvania Avenue)
"[""truly""]","{""latitude"": ""43.0889452"", ""store_id"": ""f8084617-1e32-5cf3-8b80-4636bedef5f6"", ""longitude"": ""-78.9720518""}",Uber Eats - Rite Aid (8015 Niagara Falls Boulevard)
"[""truly""]","{""latitude"": ""40.6305659"", ""store_id"": ""035bbf70-8bfe-4d4f-9d31-8a4849232500"", ""longitude"": ""-74.0085933""}",Uber Eats - Rite Aid (6423 Fort Hamilton Pkwy.)
"[""truly""]","{""latitude"": ""29.1468"", ""store_id"": ""b1a25d08-879f-52c8-b23b-b429cf41c764"", ""longitude"": ""-82.16849""}",Uber Eats - 7-Eleven (2655 SW 42ND ST)
"[""truly""]","{""latitude"": ""42.0945418"", ""store_id"": ""8d8e0656-12da-5302-9940-86d5b707f33b"", ""longitude"": ""-75.8981517""}",Uber Eats - Rite Aid (201 Conklin Avenue)
"[""truly""]","{""latitude"": ""37.92517"", ""store_id"": ""1ec7ca37-3644-4e8a-861f-b1e13b0f5722"", ""longitude"": ""-122.0882""}",Uber Eats - Rite Aid (1526 Palos Verdes Mall)
"[""truly""]","{""latitude"": ""37.34997"", ""store_id"": ""b9952215-90ff-51f6-97e9-80d65f9cf4e7"", ""longitude"": ""-77.4124""}",Uber Eats - Rite Aid (2600 Weir Place)
"[""truly""]","{""latitude"": ""36.50232"", ""store_id"": ""47de5a13-0682-5fdf-95a8-bbb9a382287c"", ""longitude"": ""-82.512686""}",Uber Eats - B & B Package Store
"[""truly""]","{""latitude"": ""47.9296207"", ""store_id"": ""25a9f35c-fe57-5bf2-b192-4c08929b048b"", ""longitude"": ""-122.2192501""}","Uber Eats - Safeway Beer, Wine & Spirits (7601 Evergreen Way)"
"[""truly""]","{""latitude"": ""32.97766"", ""store_id"": ""d31de10c-695f-5fb1-b044-7ede39425627"", ""longitude"": ""-117.02373""}",Uber Eats - Saucey (14149 Twin Peaks Rd)
"[""truly""]","{""latitude"": ""42.417374268003215"", ""store_id"": ""25bf8893-a935-5eda-9d42-3993c87ffb9e"", ""longitude"": ""-71.12744378045316""}",Uber Eats - Sav Mor Liquors - Medford
"[""truly""]","{""latitude"": ""47.0583655"", ""store_id"": ""3b078366-7b50-5bf8-8df5-81edbdaf6a50"", ""longitude"": ""-122.7666462""}","Uber Eats - Safeway Beer, Wine & Spirits (1243 Marvin Rd Ne)"
"[""truly""]","{""latitude"": ""34.8637144"", ""store_id"": ""8b3b7b96-9f07-4dce-b90e-7f2f758b67e3"", ""longitude"": ""-118.1842191""}",Uber Eats - Rite Aid (2938 W Rosamond Blvd)
"[""truly""]","{""latitude"": ""41.02928"", ""store_id"": ""d7e8c675-bd0e-57e0-8b66-ee12047e39e6"", ""longitude"": ""-74.2972""}",Uber Eats - Best Cellars Haskell
"[""truly""]","{""latitude"": ""43.1642832"", ""store_id"": ""152f191d-53a3-5d89-8326-d1e8682a55b1"", ""longitude"": ""-78.6972698""}",Uber Eats - Rite Aid (125 South Transit Street)
"[""truly""]","{""latitude"": ""47.5184738"", ""store_id"": ""63f47df0-57c1-5627-9466-57b3892d623d"", ""longitude"": ""-122.6302122""}","Uber Eats - Safeway Beer, Wine & Spirits (3355 Bethel Rd Se)"
"[""truly""]","{""latitude"": ""47.80753"", ""store_id"": ""f2c57514-f465-5683-82cb-479b335ccaee"", ""longitude"": ""-122.29062""}","Uber Eats - Safeway Beer, Wine & Spirits (4301 212th St SW)"
"[""truly""]","{""latitude"": ""47.2223928"", ""store_id"": ""6b2a7d9c-f9e6-5ef8-8c8e-e3960a6d8bb6"", ""longitude"": ""-122.4516851""}","Uber Eats - Safeway Beer, Wine & Spirits (1302 S 38th St)"
"[""truly""]","{""latitude"": ""42.99928"", ""store_id"": ""f688295e-bed6-5ab2-b476-4eabc76abe82"", ""longitude"": ""-78.87562""}",Uber Eats - Rite Aid (Del-Ton Plaza)
"[""truly""]","{""latitude"": ""30.1845852"", ""store_id"": ""9bd19a3b-95b9-58f2-ae1c-5ae326e42198"", ""longitude"": ""-95.7076335""}",Uber Eats - Spirit Outlet Liquor
"[""truly""]","{""latitude"": ""47.1555893"", ""store_id"": ""dc8792e1-2713-5e3d-b0a0-a4f7f9ed42ac"", ""longitude"": ""-122.3588403""}","Uber Eats - Albertsons Beer, Wine & Spirits (11012 Canyon Rd E)"
"[""truly""]","{""latitude"": ""26.13823"", ""store_id"": ""906348c4-232f-5fdb-8001-92a39007c73c"", ""longitude"": ""-81.73624""}",Uber Eats - REBEL Convenience Stores (6300 Davis Blvd)
"[""truly""]","{""latitude"": ""34.3099522"", ""store_id"": ""2b134d12-3b89-5f24-b849-97481a6817f9"", ""longitude"": ""-118.47358""}",Uber Eats - Kwik Market & Deli
"[""truly""]","{""latitude"": ""46.6027247"", ""store_id"": ""7ca54bb9-279d-5fc8-b5dc-2f8eb38e7bdc"", ""longitude"": ""-120.5323924""}","Uber Eats - Safeway Beer, Wine & Spirits (1610 W Lincoln Ave)"
"[""truly""]","{""latitude"": ""39.4441689"", ""store_id"": ""638273cf-ecc7-5357-b898-c609bfcd8315"", ""longitude"": ""-75.2209008""}",Uber Eats - London Liquor
"[""truly""]","{""latitude"": ""40.8408891"", ""store_id"": ""bc469a43-4909-56e7-b629-dd851acd1e6a"", ""longitude"": ""-74.15843""}",Uber Eats - Stew Leonard's Wines & Spirits of Clifton (345 Allwood Road)
"[""truly""]","{""latitude"": ""46.2994848"", ""store_id"": ""aed0c30b-d9f3-5513-847c-d49a601ce12f"", ""longitude"": ""-119.2756247""}","Uber Eats - Safeway Beer, Wine & Spirits (1803 George Washington Way)"
"[""truly""]","{""latitude"": ""33.8197466"", ""store_id"": ""ef3b8da6-18c3-4b3c-905e-18f591b4767c"", ""longitude"": ""-118.3214166""}",Uber Eats - Rite Aid (2240 Sepulveda Blvd)
"[""truly""]","{""latitude"": ""43.07462"", ""store_id"": ""e06789fc-c55d-5f28-8f1f-0cc30fd33e0c"", ""longitude"": ""-78.97419""}",Uber Eats - Rite Aid (7804 Buffalo Avenue)
